FID_,Max_1HR,Max_1HR_2,Max_1HR_72,Max_1TD,RH_Count,TD_Count,EV,DTW,TWI,Suscept_3
3818,0.474343933738,0.772170429046,1.352325334,1.094,24,8,0.8117823155570001,333.097722922,6.56755844141,1
3824,0.531793785366,0.852162049575,1.42381797595,1.094,24,8,1.5861996489,270.053338967,5.08558296145,1
3835,0.460417520582,0.752843669632,1.33377363807,1.094,24,8,1.0975640298,122.223894705,5.480721055909999,1
3858,0.567998782053,0.525112630957,0.9193275682,1.094,24,8,3.69948532656,503.687709045,6.11093358234,1
3859,0.569576150384,0.5252916679299999,0.919616332342,1.094,24,8,3.608799376,608.02738372,7.1675108210000005,1
3860,0.57123802503,0.5254914253949999,0.91991536816,1.094,24,8,3.73686710069,754.49554946,5.20202522362,1
3889,0.45656032259,0.745794262802,1.32657475848,1.094,24,8,2.13013355746,311.061681378,5.70477873179,1
4018,0.582949472101,0.526842722767,0.921742085825,1.094,24,8,3.38380951951,1711.5454797,7.152804322100001,1
4028,0.477955367545,0.7851095065989999,1.36572750889,1.094,24,8,0.95103521853,425.357653556,8.50524335657,1
4029,0.4791846439239999,0.786917761962,1.367409875,1.094,24,8,1.07583866391,577.6740430790001,7.56201507213,1
4060,0.529548075115,0.8305204678,1.40411459981,1.094,24,8,0.886412082893,44.3382553757,5.082622782670001,1
4062,0.527444295842,0.8281268097200001,1.40204940171,1.094,24,8,0.8991957623729999,30.3857477685,4.77853566619,1
4089,0.535902192027,0.840316949254,1.41266133826,1.094,24,8,0.764818037247,46.6874652189,5.09443744259,1
4090,0.5305954880179999,0.831894472793,1.40531059989,1.094,24,8,0.8911559017499999,42.6098349999,4.57994949735,1
4091,0.53089546739,0.832791853369,1.40612594914,1.094,24,8,0.644272934003,42.2441402667,6.210631234,1
4096,0.547200061773,0.850283548497,1.42064950341,1.094,24,8,0.725141975044,46.329780903,6.87338724038,1
4098,0.546028798819,0.8489950567479999,1.41960573792,1.094,24,8,0.639328399493,52.1091551546,6.799907848609999,1
4105,0.44518785874,0.7265732089679999,1.30665937662,1.094,24,8,1.87076175936,256.05500568400004,5.5148439228,1
4124,0.572761033263,0.5307669469290001,0.923467227391,1.094,24,8,3.6001071221600003,578.6940016969999,4.76575711133,1
4127,0.556809966934,0.526797927659,0.91801190479,1.094,24,8,2.83638141886,185.201195191,6.34603716772,1
4139,0.594437815573,0.535089662542,0.928629492936,1.094,24,8,3.64933684845,1901.26549974,5.37776739169,1
4141,0.594137076139,0.534032469988,0.927767448425,1.094,24,8,3.51566363017,1833.36760001,6.29177793829,1
4152,0.5686258621379999,0.8803238670029999,1.44521383026,1.094,24,8,2.60608626847,640.7321741120002,4.6977325157,1
4153,0.569642884864,0.880367202891,1.44503467613,1.094,24,8,2.1087560513100003,723.977860224,6.6760190351,1
4155,0.570014482858,0.88018060582,1.44471703014,1.094,24,8,2.06514740637,795.111698771,7.89821638214,1
4156,0.569744885978,0.879835901624,1.44436134322,1.094,24,8,2.16845756046,733.33842598,7.96071466186,1
4181,0.563045985558,0.892304984962,1.46060517606,1.094,24,8,2.59744998558,253.625035033,7.258810418509999,1
4182,0.527221032118,0.822972524974,1.39719670102,1.094,24,8,0.907966294496,54.5648533765,4.99638510311,1
4196,0.571951112505,0.88338543803,1.4483816886399998,1.094,24,8,2.44826369892,884.0727670110001,6.45575591022,1
4197,0.571913066663,0.8829780032760001,1.4478564638800002,1.094,24,8,2.35111246189,841.3609071389999,8.365520831870002,1
4216,0.583509315337,0.942953981459,1.51533162168,1.094,24,8,3.0921440671,840.623114193,6.21268850106,1
4221,0.641934499145,0.546060177684,0.940711814165,1.094,24,8,3.74368747207,2387.51641032,4.9851851205,1
4222,0.639243670439,0.546175465745,0.940721415867,1.094,24,8,3.73410615054,2269.03221932,6.13384928506,1
4271,0.5591352283950001,0.5265918403859999,0.918583090603,1.094,24,8,2.98890323517,121.202606664,7.22346274503,1
4280,0.6446708636039999,0.545912151707,0.940669433824,1.094,24,8,3.69557172146,2495.50823133,6.3648124583,1
4281,0.648634930827,0.54569069507,0.940598274177,1.094,24,8,3.6978825791,2611.04027064,6.38261665264,1
4282,0.641891400019,0.54566783596,0.940322931166,1.094,24,8,3.76513519243,2429.343612819999,4.92069527201,1
4285,0.4783278749149999,0.76452478918,1.34341405004,1.094,24,8,2.57957076545,758.443826114,5.41595328348,1
4311,0.4607416960809999,0.748640942786,1.3288035648199998,1.094,24,8,1.5049731625799998,214.487008755,5.29120539631,1
4314,0.457704714753,0.744707687335,1.32497142011,1.094,24,8,1.70721024961,558.789451222,6.01214975375,1
4344,0.4499226058519999,0.732698271672,1.31278381944,1.094,24,8,1.89419131446,1110.25496347,9.90599801569,1
4359,0.528247464121,0.8276722253409999,1.40154440152,1.094,24,8,1.26537323204,287.942235639,5.77948122294,1
4382,0.493397999377,0.784736315409,1.36265109834,1.094,24,8,1.11565298657,23.4913782094,3.9425272962,1
4436,0.598051920533,0.544501610597,0.937083958586,1.094,24,8,2.82763119665,736.434043728,5.6954442487,1
4438,0.5956238002149999,0.5444806814190001,0.936891987639,1.094,24,8,3.09307649816,748.364772724,4.7917772675800006,1
4443,0.57478236748,0.8785476876520001,1.4413407354,1.094,24,8,1.75504457262,214.901287743,5.2292581704900005,1
4445,0.574585754993,0.878043719267,1.44086684615,1.094,24,8,1.5803004527700002,117.347640144,7.07503802537,1
4447,0.574897854005,0.879033972651,1.44186279733,1.094,24,8,1.66026700525,192.05474466400003,7.21416694978,1
4448,0.57484873821,0.8787910989650001,1.44159393064,1.094,24,8,1.6205128935800002,175.89090475900002,8.829877441960003,1
4449,0.573726806147,0.8811151395579999,1.44494525523,1.094,24,8,2.1330257929,652.8580210969999,7.884860026059999,1
4451,0.5753469537879999,0.881003140393,1.44431041863,1.094,24,8,2.14064956671,426.734262444,7.50053047426,1
4452,0.5745828363859999,0.881117922775,1.4447027788299998,1.094,24,8,2.01167185122,551.017826638,8.25810322157,1
4467,0.557427771389,0.856556080282,1.42523467541,1.094,24,8,0.505244792776,12.8208003892,5.8660670778,1
4474,0.60566643133,0.5465252904569999,0.93950456886,1.094,24,8,2.50143116453,601.747500601,5.721404274299999,1
4481,0.5826834050509999,0.533790274308,0.926716985611,1.094,24,8,3.45797955629,1188.7814616899998,7.50940752178,1
4483,0.5826280078580001,0.534592595793,0.927320132332,1.094,24,8,3.5241306654400004,1370.9234259299997,5.74733576638,1
4484,0.555448715029,0.864350122624,1.43218698173,1.094,24,8,2.07714761343,78.08190827359999,4.92519328594,1
4517,0.575456119009,0.878262926425,1.44078952287,1.094,24,8,1.7256444781600002,290.130196058,6.37063349765,1
4519,0.575424319607,0.878452431347,1.44100184158,1.094,24,8,1.7004704776,316.63151777400003,7.632886051080001,1
4522,0.57561758422,0.879120920834,1.44169508993,1.094,24,8,1.78966374444,310.586509131,7.06608533577,1
4523,0.575568383023,0.8788987014249999,1.4414489006600002,1.094,24,8,1.7940773238299998,330.805899111,8.05369835704,1
4524,0.518323282401,0.8097689797480001,1.3853049496799998,1.094,24,8,1.39755701811,33.970364702800005,5.476577570750001,1
4537,0.574237128454,0.8797771856190001,1.44302225326,1.094,24,8,1.95020146117,317.96429344,7.43496370668,1
4548,0.562298098477,0.892539558627,1.46094998013,1.094,24,8,2.51646695941,187.97466842,6.973834513150001,1
4549,0.562220504549,0.8935621711939999,1.4621500651,1.094,24,8,2.62619414311,188.082362826,6.57983170009,1
4552,0.5807786995709999,0.536824680458,0.9288662542,1.094,24,8,3.13430417877,1364.44455012,5.873088932180001,1
4557,0.570028688824,0.880605892131,1.44523988899,1.094,24,8,2.12127216693,680.4281262649998,8.33887034892,1
4560,0.570021014092,0.881059593063,1.44580924713,1.094,24,8,2.42484609744,583.127941176,5.30983234124,1
4580,0.594052954596,0.537133676665,0.930274334489,1.094,24,8,3.5882879292900003,1991.6810497,4.97756445779,1
4587,0.450439450042,0.734325998816,1.31459197094,1.094,24,8,1.5177988523,417.943603068,5.55482762645,1
4588,0.449845689264,0.733627586202,1.31392446973,1.094,24,8,1.20656544407,116.404437536,6.02112504267,1
4589,0.4500726582639999,0.7338819190610001,1.31416320397,1.094,24,8,1.3752103727,256.718292012,6.23933494337,1
4627,0.525048056245,0.823745971918,1.39810647368,1.094,24,8,1.03026468117,52.912140177,4.69624328509,1
4634,0.551108353543,0.85490916585,1.42438162498,1.094,24,8,1.05340920851,165.145517349,5.10045828728,1
4665,0.55426889658,0.856798365712,1.42572458585,1.094,24,8,0.8270067947030001,30.7310636738,5.91258682654,1
4666,0.553488736903,0.8558559649519999,1.42497744604,1.094,24,8,1.19450778493,119.778645371,4.76374073697,1
4671,0.4624455707559999,0.746879461458,1.32654146623,1.094,24,8,1.97356738751,1445.48022533,7.31762264101,1
4676,0.462931708648,0.7517435493379999,1.33186201866,1.094,24,8,0.92696062367,147.229854275,6.73713138464,1
4682,0.455988184375,0.742389235456,1.32268892102,1.094,24,8,1.75483153976,848.495795236,7.76480211621,1
4703,0.537027208507,0.841300363839,1.41346029639,1.094,24,8,1.10285277816,114.04571918,4.0034263756,1
4752,0.556468479832,0.855570580562,1.42446906964,1.094,24,8,1.4258486251300002,97.3946578404,4.77879933551,1
4760,0.57618907392,0.878598092993,1.44086383382,1.094,24,8,1.50272567389,155.062408133,7.64343396209,1
4762,0.576216394348,0.8793719304459999,1.44176402901,1.094,24,8,1.58941761712,187.801342325,6.62065379091,1
4763,0.576257143555,0.8791818803749999,1.44150872888,1.094,24,8,1.49852825045,161.009898048,7.63857435406,1
4783,0.4536904485549999,0.73739337214,1.31741670431,1.094,24,8,2.11917922779,1514.52089959,6.350931289630001,1
4798,0.569597512484,0.894084141443,1.46208241111,1.094,24,8,2.49258220504,253.29602126,5.99943243976,1
4825,0.537221151849,0.8418337832330001,1.41393342225,1.094,24,8,0.640547758677,53.8082456115,4.837068421740001,1
4826,0.538549461607,0.8432139370399999,1.4150727583199998,1.094,24,8,0.873242584864,51.6582196328,4.84240216034,1
4827,0.540429745118,0.8450095941619999,1.41653346817,1.094,24,8,1.00229732843,33.9920215145,4.70990781238,1
4828,0.542255091465,0.8465505939419999,1.41775942051,1.094,24,8,0.651562842479,50.0016975403,6.29516963199,1
4829,0.543864355485,0.8477045923469999,1.4186496039199998,1.094,24,8,0.8188092211300001,50.5806204233,6.2756421939900005,1
4844,0.615950824126,0.542883429838,0.936577006527,1.094,24,8,3.56091286436,1781.05428582,4.53706479979,1
4861,0.588563205867,0.532627402708,0.926313856552,1.094,24,8,3.317312342,1447.572867,6.20025325102,1
4936,0.57989349653,0.53234942206,0.925383938798,1.094,24,8,3.48755993162,892.1259092259999,7.896507833409999,1
4937,0.577769107738,0.531932638863,0.924865405438,1.094,24,8,3.44960632601,801.7554432589999,9.17989726487,1
4976,0.576880606512,0.533719760676,0.926045599083,1.094,24,8,3.37268436189,1218.20303592,6.032244975499999,1
4985,0.524821125377,0.824197814681,1.3985582330000002,1.094,24,8,0.7328168840549999,44.4376380444,5.09514809902,1
4986,0.524622294961,0.824630273551,1.39899003796,1.094,24,8,0.90487137768,36.8865042369,4.71707732738,1
4988,0.468871038893,0.756791179595,1.3363729819,1.094,24,8,2.45186117231,1288.87345896,5.269262840220001,1
4994,0.545006770034,0.847868032234,1.41868769845,1.094,24,8,0.8599577119349999,118.83935364,5.44993823938,1
5012,0.500016123579,0.791676269289,1.36901186014,1.094,24,8,2.00513260523,471.527207588,5.892513276569999,1
5028,0.569822232875,0.882196719684,1.44729061354,1.094,24,8,2.71570138616,492.546232506,4.82710686282,1
5034,0.568487511853,0.889516950664,1.45667707112,1.094,24,8,2.86605068801,380.052760955,5.16771213365,1
5036,0.568566631853,0.887756658228,1.45450113322,1.094,24,8,2.69917632652,468.270145629,7.17517138579,1
5042,0.5706134361249999,0.882069147295,1.4469584491499998,1.094,24,8,2.23610822919,610.650609906,7.71313481097,1
5043,0.571529866793,0.882027480847,1.44670075025,1.094,24,8,2.06975012816,754.9216044369999,7.79108543004,1
5044,0.571908996999,0.881818383932,1.44634101391,1.094,24,8,2.16726005077,826.185316441,6.933769932200001,1
5056,0.5701865226030001,0.890254801512,1.45737556815,1.094,24,8,2.0609368411,558.97093655,6.59076941291,1
5077,0.529048045476,0.823309828838,1.39738990664,1.094,24,8,0.970627643469,306.905597049,6.3106293636,1
5108,0.45664630362,0.743424935,1.3237365586399998,1.094,24,8,1.82496956892,756.332802144,7.607976296569999,1
5120,0.484474869098,0.7730897755949999,1.3516399133,1.094,24,8,1.47752732577,199.911467227,4.87750538637,1
5147,0.571374456797,0.529180697032,0.922252415546,1.094,24,8,3.68591297052,231.292542715,4.79027454838,1
5158,0.45605059485,0.742690529142,1.32302726288,1.094,24,8,1.90402530778,877.793967143,5.34476798223,1
5173,0.462435648523,0.750671109015,1.33074965531,1.094,24,8,1.15682738134,296.95316917,5.86527664681,1
5231,0.4530867742639999,0.7367482259870001,1.31679851881,1.094,24,8,1.83380542687,1488.19352689,8.04851657263,1
5233,0.45382706038,0.737901993727,1.31797118308,1.094,24,8,1.87557838487,1329.4807899500004,8.30871809516,1
5235,0.450444257922,0.733346674177,1.31342475944,1.094,24,8,1.87096231537,1206.62005518,9.2500592035,1
5237,0.450793172474,0.733887925192,1.31397794353,1.094,24,8,1.77658358133,1190.44189648,8.53069678689,1
5241,0.451532487725,0.735009918953,1.31512023457,1.094,24,8,1.89330861835,1248.8914048099996,8.78180533119,1
5248,0.589884873699,0.5382414354999999,0.930888202845,1.094,24,8,3.20482970207,1801.28095974,6.65118933678,1
5275,0.555221215884,0.856656082471,1.42550927798,1.094,24,8,0.96271208374,12.1172193359,4.55469574648,1
5281,0.571901712034,0.8822842048749999,1.44695116792,1.094,24,8,2.1931820868700003,800.4492373019999,7.120251511059999,1
5282,0.571891873172,0.88271027984,1.44751074097,1.094,24,8,2.26489086551,802.639027968,7.67514930489,1
5283,0.5554034411909999,0.856677383184,1.42551078796,1.094,24,8,0.860844230652,10.1137864507,5.36748149683,1
5332,0.643116892953,0.5462767215150001,0.940971876446,1.094,24,8,3.81208358061,2387.74116896,5.25520962719,1
5360,0.592498685184,0.533254817912,0.927056081462,1.094,24,8,3.34201446622,1707.08988493,8.62436766595,1
5361,0.5914885422280001,0.532503241095,0.926412028485,1.094,24,8,3.40348107719,1616.82147127,8.56059341882,1
5372,0.469416798817,0.759228439243,1.33895764307,1.094,24,8,2.35304435715,1057.87616319,4.92175523581,1
5376,0.583750061691,0.533787933843,0.926812118718,1.094,24,8,3.4573613775400003,1206.3448571,7.79115189489,1
5405,0.560929940102,0.528987164193,0.920203875988,1.094,24,8,1.90488523402,36.6842416383,4.82357237861,1
5440,0.45011426457,0.7337293974279999,1.31396254589,1.094,24,8,1.65022698397,476.003636528,6.15671647021,1
5441,0.449321792792,0.73248626418,1.31268390963,1.094,24,8,1.66255079738,486.068903485,6.86329118399,1
5445,0.497508812493,0.790723040971,1.3683006026499998,1.094,24,8,1.00631683829,25.5655171657,4.27170242236,1
5481,0.546041957642,0.84870659207,1.4193453192699998,1.094,24,8,0.8603903036139999,122.27297853,5.16856405912,1
5501,0.463646126645,0.748475335538,1.32810705474,1.094,24,8,2.0709860112,1329.1796786,4.8709390098,1
5506,0.559796269735,0.863255461057,1.43071624438,1.094,24,8,0.797276727855,34.6837215424,4.19856558442,1
5535,0.595775917686,0.542505764756,0.935073106453,1.094,24,8,2.8766495202999995,1163.71844446,7.25503067716,1
5547,0.527333149543,0.822694448324,1.3969276043099998,1.094,24,8,0.8114784503810001,79.0428057382,4.82348138315,1
5565,0.524890182274,0.8189892396330001,1.39361185048,1.094,24,8,0.956239719644,40.7528754048,4.58735900767,1
5566,0.526912771165,0.8222011402249999,1.39649401605,1.094,24,8,0.6781074640360001,52.7292308807,6.084807188609999,1
5571,0.6844335857189999,0.544397354126,0.940570928549,1.094,24,8,5.61623177087,3270.65623277,4.5090898044,1
5587,0.573422788509,0.887335694262,1.45326265267,1.094,24,8,2.34329170714,1137.53204364,6.32928687444,1
5599,0.573180665572,0.5313051718249999,0.923882959066,1.094,24,8,3.44083252733,701.635190184,8.20594761592,1
5600,0.573522412777,0.5317609041929999,0.924236765504,1.094,24,8,3.4537814577,805.2948075079998,8.22959170476,1
5609,0.589666082309,0.533993560534,0.927442037142,1.094,24,8,3.82062542823,1567.80973173,4.96717354951,1
5617,0.5575076152880001,0.876055554549,1.44254078269,1.094,24,8,1.51948247187,93.4258668339,5.17202912355,1
5694,0.553589741389,0.856870141294,1.4258554820699998,1.094,24,8,0.7640574738089999,4.42550709705,4.66884588873,1
5704,0.464621552319,0.7494824236290001,1.32906616409,1.094,24,8,2.06989544934,1271.03750564,5.77825939252,1
5710,0.617572556842,0.5470653989100001,0.940664787726,1.094,24,8,3.11583755496,1189.9614031500005,5.44464659984,1
5713,0.60729184067,0.546987380898,0.940048513705,1.094,24,8,2.58607160511,612.049395658,5.61668288261,1
5715,0.615338476265,0.547167725423,0.940655445351,1.094,24,8,2.96909114031,1064.73585158,6.22683980441,1
5717,0.593292353409,0.533333583602,0.927166383181,1.094,24,8,3.3026403280400003,1752.95636456,7.5359617767,1
5722,0.592214955338,0.5325840608829999,0.926518942775,1.094,24,8,3.50334921171,1664.1709862,7.07758006234,1
5812,0.559254105361,0.8597717678769999,1.42780675303,1.094,24,8,1.01924279531,52.5199103007,4.26188635458,1
5815,0.559475973004,0.858783465917,1.42695495144,1.094,24,8,0.610386935624,32.054413281100004,5.09984100558,1
5816,0.559328891729,0.859252102542,1.42736123528,1.094,24,8,0.68857900578,42.9291936993,4.62369996221,1
5827,0.577547892928,0.883972451091,1.44797043668,1.094,24,8,2.85286311491,1140.9986471,6.67130106771,1
5831,0.6331204834740001,0.550829309121,0.945160537435,1.094,24,8,3.35567314274,1332.7517298300004,5.59364714416,1
5840,0.525212333884,0.8139332975660001,1.3889086144299998,1.094,24,8,0.938519099561,109.64175166,5.57237398563,1
5903,0.603793055847,0.920662217099,1.49147876789,1.094,24,8,3.18714531811,1560.4963185,5.21694088263,1
5906,0.552648457988,0.843947948053,1.41481991266,1.094,24,8,2.23271745289,1544.47683788,5.11525871268,1
5973,0.636802805097,0.554969027377,0.949650376512,1.094,24,8,2.73417715655,1121.84684437,6.71015638642,1
5992,0.518891858061,0.8086552212639999,1.384229062,1.094,24,8,1.71013256899,54.2949410229,4.9165569833,1
6008,0.558009875317,0.854986357192,1.42387446016,1.094,24,8,1.0568530323199998,326.978409237,5.04605620932,1
6015,0.558807939291,0.855884596705,1.4245788753,1.094,24,8,0.811406337789,316.864438738,8.03031797068,1
6018,0.578020477934,0.879825553724,1.44152070795,1.094,24,8,1.79260400965,96.3939292975,6.71646081349,1
6020,0.576801172758,0.8836285239560001,1.44764760591,1.094,24,8,2.83800346107,1222.70759292,7.78779065821,1
6021,0.577255123002,0.8836009706769999,1.44750413895,1.094,24,8,2.70610036991,1165.82829886,7.008671215950001,1
6036,0.558641816008,0.853291809559,1.42244553155,1.094,24,8,0.99093134655,938.587405415,5.80534092686,1
6044,0.525863144133,0.8132492833670001,1.3882749146900002,1.094,24,8,0.759368677139,384.103067627,6.52373749319,1
6045,0.527596431866,0.815273784755,1.39008139727,1.094,24,8,1.40396612865,426.950924555,4.3058317183,1
6054,0.6670649136819999,0.5513228752780001,0.947061851621,1.094,24,8,3.40215838165,2328.33183261,7.91035512665,1
6056,0.66931844477,0.549657372565,0.945409361658,1.094,24,8,3.54183030128,2520.70718116,7.324400231109999,1
6057,0.665755924631,0.550102373616,0.945733883342,1.094,24,8,3.4311807789600004,2388.10073807,7.39433842102,1
6058,0.6668674871329999,0.550666894232,0.946366436779,1.094,24,8,3.25587891166,2371.70089111,8.00203607503,1
6066,0.649360059367,0.549981792768,0.944963296254,1.094,24,8,3.67922235576,1890.9235393,4.5185131172,1
6068,0.6510483036779999,0.551251384719,0.946345426913,1.094,24,8,3.5496017066500003,1853.15327854,4.54620393987,1
6096,0.640782406288,0.553619336869,0.94839623464,1.094,24,8,3.0133296575800004,1343.28593454,5.124464729940001,1
6110,0.579732153375,0.879839267771,1.44023330737,1.094,24,8,1.33733639598,118.195737031,6.195774365319999,1
6113,0.5795312523839999,0.879594596369,1.44017449873,1.094,24,8,1.08404551731,63.7545048963,5.33643212038,1
6129,0.534907730726,0.8202936328370001,1.39452919899,1.094,24,8,1.78430881176,1225.87588552,6.096057440549999,1
6157,0.518525358402,0.7984447912739999,1.37494212208,1.094,24,8,1.8932803454,2100.57426158,7.2482447172,1
6158,0.516256852675,0.795989691201,1.37269281331,1.094,24,8,2.0004580989700003,2161.75083109,8.0266916787,1
6178,0.577631596861,0.880447751489,1.44266150738,1.094,24,8,1.831856693,196.39889927,7.41521901719,1
6192,0.442980611633,0.723334054495,1.30333022414,1.094,24,8,1.7499369511199998,578.4288285070002,6.38489203355,1
6193,0.443277291276,0.7237323901870001,1.30373228138,1.094,24,8,1.7025844609599998,547.283053444,6.39216945151,1
6194,0.443122680331,0.723531212272,1.30352961195,1.094,24,8,1.6673621416800002,581.952341986,7.2514585753,1
6203,0.575994861887,0.8760399361869999,1.43877561042,1.094,24,8,0.98329008181,77.6555275585,5.02009367503,1
6229,0.629866044772,0.999900594092,1.57476018395,1.094,24,8,2.9321836779400003,683.5082119209999,5.41465409315,1
6233,0.629615269475,0.55766122624,0.952204856832,1.094,24,8,2.83771120231,977.466673004,5.15095235187,1
6234,0.629521852937,1.00334043133,1.57821690625,1.094,24,8,2.72431308359,832.039653163,5.28171450972,1
6249,0.611851944212,0.929255801335,1.50104134961,1.094,24,8,3.13728218348,1293.84186824,5.37687361018,1
6258,0.5590547641120001,0.855378266176,1.42414684296,1.094,24,8,0.8991566732780001,528.600886779,7.478254651319999,1
6259,0.5597000267450001,0.854823443948,1.42366483444,1.094,24,8,0.941375249885,854.820270226,7.46695450082,1
6260,0.559406607315,0.855078929457,1.42388493645,1.094,24,8,0.915987902294,703.4128322830002,6.81494837294,1
6261,0.559455972451,0.854267184551,1.42321847494,1.094,24,8,0.802704578521,926.010543106,8.57484182796,1
6277,0.554625443722,0.84177587848,1.41303672602,1.094,24,8,1.4602009288100002,2300.25338988,8.15665084282,1
6278,0.556086325039,0.843790970616,1.41470864668,1.094,24,8,1.50198541607,2354.7571574,8.94639798533,1
6316,0.526109425698,0.812701215178,1.38777783159,1.094,24,8,0.973037613192,551.12177337,5.0845329035,1
6317,0.525713737806,0.812836633126,1.38790340821,1.094,24,8,0.7864443646160001,429.345417644,6.35243750032,1
6350,0.5838818780839999,0.8882997112890001,1.45311329442,1.094,24,8,2.23176060268,1121.81840935,5.710880724500001,1
6360,0.569730305672,0.862222589765,1.42931841782,1.094,24,8,2.84248941352,996.602669172,4.50733457869,1
6361,0.598246331942,0.908168846268,1.4772535118,1.094,24,8,2.79419682205,1885.13085686,5.36983316416,1
6399,0.579674970813,0.8804986171610001,1.44173720697,1.094,24,8,1.40298299203,68.348598583,5.0401848859100005,1
6406,0.634878051483,0.999433584132,1.5745004455899998,1.094,24,8,3.09023191812,907.035193948,4.07569852665,1
6407,0.632984318667,0.998986444539,1.5739683508899998,1.094,24,8,3.03473368895,769.706022516,4.23108116825,1
6416,0.572297629557,0.8828392217030001,1.4475911793,1.094,24,8,2.32872793751,879.4842264049998,7.22360636371,1
6417,0.57311923019,0.8827713788570001,1.44731764672,1.094,24,8,2.4515975188100003,1001.49120557,6.7961622265,1
6418,0.574063470808,0.8826770923909999,1.44697075375,1.094,24,8,2.48717032554,1070.45438182,6.40393739112,1
6433,0.5353836200450001,0.819032596458,1.39343784289,1.094,24,8,2.27001795396,1533.55396971,6.05842600373,1
6439,0.518575778874,0.798938156258,1.37538189455,1.094,24,8,1.72359954457,1994.55425621,7.52740094892,1
6440,0.517704142465,0.7985995130410001,1.37505780326,1.094,24,8,1.74234324694,1873.82493748,7.70436118865,1
6446,0.601496139825,0.546724284099,0.93944120104,1.094,24,8,2.58671087957,382.987758961,5.27066744426,1
6448,0.6042254567149999,0.54686024785,0.939743845627,1.094,24,8,2.46490619231,472.91532169,6.79932648765,1
6450,0.572306038518,0.8819836487899999,1.44646319276,1.094,24,8,2.1237497923,882.6602976239999,7.47986195485,1
6451,0.573129558967,0.881936453157,1.44620080115,1.094,24,8,2.36452326213,946.056359395,7.15677642893,1
6470,0.589467316361,0.917743250475,1.48834037983,1.094,24,8,1.81606176332,143.587945977,4.82403101653,1
6487,0.5838826671239999,0.8971633464100001,1.46456650112,1.094,24,8,2.63528991685,315.823368393,5.93851558592,1
6489,0.583285521377,0.895304756815,1.46229732687,1.094,24,8,2.73085892772,431.244784294,6.15785773473,1
6490,0.583939636907,0.89646869321,1.4637011828,1.094,24,8,2.6610843979800003,412.345372061,6.939583741339999,1
6491,0.623609408222,0.997942971772,1.57252713113,1.094,24,8,2.24280111728,481.361830588,8.33679819954,1
6492,0.625608171523,0.555554686487,0.949760776758,1.094,24,8,2.11513346019,628.1630289710001,7.41698464712,1
6497,0.443194070458,0.72364525795,1.30364632607,1.094,24,8,1.71740762754,536.390531025,6.49260318084,1
6545,0.500212786595,0.7869697093960001,1.36437481244,1.094,24,8,3.0348832808,1148.14779227,5.03579026322,1
6611,0.454668658972,0.734397436182,1.31422404051,1.094,24,8,2.20637331371,465.402885595,6.70083840711,1
6620,0.600542172537,0.935283994271,1.50741304988,1.094,24,8,2.51334310956,557.504072847,6.31324752875,1
6645,0.5747765277820001,0.8876801369089999,1.45350232224,1.094,24,8,2.46338702717,1299.9824441100004,5.75904330942,1
6664,0.621446855236,0.549146076043,0.942921071722,1.094,24,8,3.17299516903,1225.5928441500002,5.0864058477,1
6674,0.60598131924,0.54722752535,0.940208124392,1.094,24,8,2.3899929753,507.66379444,7.05869187308,1
6675,0.606206324697,0.547873678803,0.940857337912,1.094,24,8,2.62557722641,473.400073367,5.09203361203,1
6693,0.447674904918,0.728408594584,1.30834605365,1.094,24,8,2.4944440262,949.4512743780002,6.99471277299,1
6694,0.447623799245,0.728505761535,1.30845103882,1.094,24,8,2.38422959501,1050.70402996,8.55691030351,1
6730,0.595548541205,0.926766017505,1.4982133082,1.094,24,8,2.89890866064,544.121998525,5.05475977171,1
6759,0.527996657258,0.813110152544,1.38814210488,1.094,24,8,1.33459810404,923.750182926,7.221334582970001,1
6760,0.530777669946,0.816121546427,1.39082853993,1.094,24,8,1.5929029685299998,1015.3743566,6.2636883478100005,1
6789,0.583572477607,0.8884566769760001,1.4533538293,1.094,24,8,2.32155446017,1133.69599753,6.08504701719,1
6846,0.558329641819,0.854403465986,1.42337399721,1.094,24,8,0.87765534435,568.126579285,5.02199557849,1
6847,0.524227379669,0.813181770932,1.38824574514,1.094,24,8,0.735163769501,37.090525411,5.18022503036,1
6848,0.523785195452,0.81332586674,1.3883911726300002,1.094,24,8,0.915896273755,29.451813715,4.3200490289,1
6849,0.523539095594,0.814969866945,1.38992468516,1.094,24,8,0.8306851821160001,39.4749513679,4.82008925438,1
6884,0.648457828267,0.54939416873,0.944324128587,1.094,24,8,3.64458566013,1907.95652532,4.39462212264,1
6886,0.647423714904,0.548736144931,0.943611556191,1.094,24,8,3.66790807213,1971.78589801,4.35432766105,1
6888,0.57697445829,0.8838680960099999,1.44794846031,1.094,24,8,2.7939052812000003,1257.2901240499998,7.753210671030001,1
6944,0.579727287646,0.879867605589,1.44028416828,1.094,24,8,1.32385258521,170.161100594,5.77862228699,1
6948,0.443984174728,0.724171336131,1.30415238684,1.094,24,8,1.42633919737,84.47187733289998,9.08895352555,1
6957,0.628668215768,0.555310948142,0.94964515649,1.094,24,8,2.09839224336,774.961162131,7.43362468234,1
6958,0.626925523082,0.555589358012,0.949859902263,1.094,24,8,2.12549199119,683.2552565350002,6.62749328613,1
